object_id,gp_len_scale_time,gp_len_scale_wave,gp_noise_level,gp_score
aerlinn_nagol_bellas,496.38952792636036,2278.1562173680113,0.005483244019850696,-90.17814116757057
agor_araf_faradrim,499.99999999999983,137.70163054795793,9.999999999999997e-06,-35.95297345556325
amloth_pess_gwathui,63.28172585739609,506.09101126721947,9.999999999999997e-06,-123.69395969323185
amon_cirion_annon,109.2072474437334,2120.898871750583,0.002659200708743092,-83.44919342927597
angos_celon_lain,499.99999999999983,180.33832281902932,0.018405277446214733,-96.87450660839471
ank_heledh_rudh,251.85170447982742,883.756755226357,0.009079159283081043,-113.6298410644368
anwar_gilgalad_luith,120.61047002602763,10000.00000000001,9.999999999999997e-06,-97.60478854534529
anwar_raef_fervain,312.6108985074376,339.6616548721546,0.4403296158600219,-346.1479989399427
aranarth_gwilwileth_laer,45.34730117379334,468.44179027549063,9.999999999999997e-06,-158.05708472762234
aras_minai_yll,263.74585419842765,920.7977066925639,0.0035308273359386695,-101.64644934511549
aras_rusc_rhovan,499.99999999999983,252.30110417954472,0.0001649680601447268,-84.88287411970559
archam_calad_lossen,338.5181606213526,743.2897255448951,0.002190622656298937,-87.79645720481238
badhor_rhach_rach,23.78710624295182,397.88883578156594,9.999999999999997e-06,-168.7081570175372
balrog_gil_rhosc,499.99999999999983,909.5546602867324,9.999999999999997e-06,-58.354777994705664
barad_nur_gobennas,110.247681631417,378.4772132029634,0.01022161401881709,-204.55053690635077
corf_annon_talraph,499.99999999999983,10000.00000000001,0.1856670838519181,-120.44310049749811
cugu_mund_celeb,499.99999999999983,858.748013991743,9.999999999999997e-06,-78.91845072328174
cund_gath_loss,34.01953469614287,635.7452560164352,9.999999999999997e-06,-80.69113724715713
cund_lathron_galenas,160.03962881335053,1065.6292382028116,0.018208598600671824,-99.92961811380648
cyron_amlug_lebenedh,29.25628660419495,401.4206667036893,9.999999999999997e-06,-203.71017602838515
dannas_gul_bronwe,38.2759681566822,1894.9412802733623,0.02083003351161574,-85.18266698529524
dol_adan_dunadan,132.62379172146535,693.4918796745611,9.999999999999997e-06,-83.79182124390485
drafn_mund_mithren,364.0970003719442,561.6790243928648,0.3724364125312662,-153.02724522821003
draug_drafn_gwend,211.56970700259654,1470.462509407294,0.0237990348682065,-107.9808610923691
eirien_Druadan_ingem,233.92658234027934,1258.1058727179425,9.999999999999997e-06,-56.33809054910919
eirien_uruk_cirdan,87.42567907232944,531.0893316551465,0.01433982230602379,-133.0411299725892
elu_certh_lam,347.99190021803014,928.0073913581375,0.0036372998748022533,-117.33042035795948
emel_annon_aith,36.597148911113145,499.7462839404493,6.166802125176662e-05,-268.9703954311265
erchion_alagos_thurin,499.99999999999983,1074.4319943920666,0.016847203084788657,-64.75515533114228
eryn_saig_cirdan,471.6304420473903,945.0602752397275,9.999999999999997e-06,-91.2323899976083
fang_gwilwileth_uan,17.384970717002915,351.67140842909237,0.01744731934485799,-147.29656099405025
fang_thamas_eirien,99.62429011205404,1432.0406015577412,0.0034008657740190293,-96.68217877241655
fern_aerlinn_rhovan,24.29257159611373,283.08722810104297,9.999999999999997e-06,-127.49025040423524
firion_erchion_glae,205.08990331286878,498.2044972244906,0.003960078429621475,-120.28171093816565
forodrim_Mirion_balrog,264.01423891271986,603.0045520410007,0.004542482478203466,-81.40283150798159
forodrim_navaer_rhach,176.41955081445153,4151.971672297936,0.007612619071291774,-136.93411626137998
fuin_ryn_amdir,80.49092733833045,596.7309709331641,0.003523153628597307,-120.19264027000757
gador_Tawarwaith_rhovan,39.896674426143015,653.5097109586671,0.003201702106764185,-129.75610963760448
gaur_barad_faradrim,311.7037972004907,612.5678828613081,0.012859316944691414,-141.42667106015855
gaur_galas_rach,499.99999999999983,236.1168094618403,0.30034231332182126,-69.35541363863705
gaurwaith_ira_fast,224.2726347049119,691.7827625524664,9.999999999999997e-06,-62.72491068378682
gilgalad_nothrim_alph,499.99999999999983,440.2441685016291,0.009164429159083992,-72.87795240470403
glae_aear_minai,42.339400634640896,411.6994831718338,0.007754672291298817,-122.61305399276918
glae_anwar_adab,143.13298803613336,533.2871096924038,9.999999999999997e-06,-149.93802385462203
glandagol_gwael_gaur,222.77746330975793,601.7651321979464,0.001298609533631258,-68.45122995642042
gli_cirdan_lobor,46.683372865939134,540.9341322010731,9.999999999999997e-06,-124.07084389148415
graw_anann_uir,390.2930498566514,1342.7908922952774,0.016480859889889662,-75.25565478616487
gwael_saer_lebenedh,417.2406362954702,462.8261698685947,0.026013714443021602,-113.96706721242458
gwarth_lorn_lost,499.99999999999983,976.5346801562926,9.999999999999997e-06,-80.0701686960935
gwilwileth_dirnaith_lagor,18.919535636603772,277.2537215066368,9.999999999999997e-06,-114.31074823338483
hadhod_annon_agarwaen,13.575043571709896,383.9990386161984,0.011144058195791893,-192.4645670971287
haeron_pendrath_gwaloth,499.99999999999983,206.1381713118835,0.0034071768753097392,-73.01597759841225
haradrim_pess_gwarth,15.430314078683399,298.6523708234696,9.999999999999997e-06,-179.10820338354222
haust_fuin_paich,22.61376902778742,296.4744729694694,9.999999999999997e-06,-119.73528376404656
helegnen_rovalug_anwar,20.876026633806664,358.2053978674561,9.999999999999997e-06,-168.3034190039252
hervenn_Gonhir_eryn,429.0389673959685,477.2992497241553,0.005993148738073317,-89.07443714882828
hervenn_alae_braig,26.84652560849089,365.72900559941,0.061928494829372224,-198.99377267865498
hud_uanui_ira,479.8838187024998,6300.904144910162,9.999999999999997e-06,-48.464544251057205
iaun_gil_cuin,19.207438731879666,244.67292371705588,9.999999999999997e-06,-102.3350127297436
imlad_heron_lang,302.4585705347543,332.49658672900443,0.0019431926589839092,-87.2154132140671
ist_erchion_cyron,29.625747324217883,1708.0230175722152,0.011562362445323843,-104.62629410615048
ithron_galvorn_gaur,105.64459936485332,865.288853479012,9.999999999999997e-06,-101.72665133827888
lacha_amlug_braig,79.34083667954502,558.5580441949926,9.999999999999997e-06,-108.64213779412708
lacha_duin_uanui,499.99999999999983,1378.2243218499318,0.01605980720406514,-69.76747337686706
lachenn_galenas_tamin,24.789127401493708,317.8965170096836,0.02807647464504067,-213.69161669881925
laer_gellui_gador,163.04103559900324,316.63802938933225,0.0330835605913154,-217.89351448144885
lam_aegas_romru,443.7190616314419,5858.309462125363,0.011510632006007266,-84.08870159893871
lass_suil_aiglos,112.3469224513999,10000.00000000001,0.004320080701681167,-53.6964622723361
lavan_peredhel_pilin,499.99999999999983,1067.6473626331974,0.0030657324783224956,-64.66089271180704
law_soga_Tawarwaith,230.84724860364707,430.17311397370867,0.03514156304602711,-105.7556560634552
lebdas_noroth_ang,198.17172855703956,391.33928644649075,0.0003627474542945893,-172.77714909915528
lebenedh_aith_aear,134.0947639080954,784.9569495860069,0.005603208164246123,-93.36514479517075
lembas_hast_helegnen,469.2686365579814,664.4941086942785,0.0009820969442684896,-59.237104128878364
lobor_gwachaedir_emel,20.587308509923645,280.21938191832925,0.1881523261169803,-239.75572887120515
lost_muil_cabed,312.4434936695913,823.778682990598,0.0012476324438135426,-81.4978270749898
lost_ulug_aeglir,499.99999999999983,163.67980697495508,9.999999999999997e-06,-72.671060903443
lunt_thul_Sindarin,177.55491800718605,434.30828722178114,0.025991001062760154,-97.27000970206093
maethor_ah_haeron,154.9392106726278,298.73913347453396,0.04523889629961373,-166.35352352615615
mereth_iphant_gil,57.58702166114059,10000.00000000001,0.009159012247439136,-391.49055234850977
mil_ris_lain,21.314385250833674,273.90641361439623,9.999999999999997e-06,-147.39094022186995
minai_lebed_eilian,97.17033460723646,679.2736911619974,0.05732312842718242,-123.41530645599912
morn_naer_fang,499.99999999999983,509.8772426116766,0.003263020734852884,-79.21498421562936
muil_Gwathuirim_espalass,22.379888654915348,392.446934277478,0.029820796315720148,-213.2033484079226
nana_aith_eglan,499.99999999999983,1123.1573044031486,0.014361698467565432,-62.23785789527547
narthan_suil_araf,178.92110692781498,336.697545149451,0.0629517390434305,-95.01246580298485
neledh_nell_cuin,28.469418153648405,277.32372372358424,0.0002989619033287029,-164.3761063762275
nell_ithildin_uir,48.933924868724326,328.4941950368833,0.07585036988497566,-225.27762131142958
nestad_ablad_rach,300.0025666232054,2245.590345231798,0.035669188204907845,-53.744327958125155
nidh_ram_achas,25.436226396887,264.9295263463284,0.043080246656150525,-198.28065497215573
nim_lossen_lang,23.17218340752603,10000.00000000001,2.6019580472097656,-246.86627474585904
onodrim_dirnaith_minas,47.44746558405765,406.5367838523956,0.9384632117975855,-194.0098306057925
onodrim_ulug_lobor,26.08653495861427,345.403974125734,0.0433174892728742,-98.75851788523826
panas_salph_raug,276.8280072937146,10000.00000000001,11.80633883636671,-382.76578259212573
panas_soga_gador,364.30567505016506,468.4009547156046,0.05069090289721373,-173.6957943519605
peredhel_aeruil_forodrim,46.69602743702847,306.59820821734394,9.999999999999997e-06,-145.58980621459446
perian_lagor_luithien,239.69983951348763,344.6376688909008,0.005978295055031554,-96.05401223369923
pethron_Elrim_rochben,25.645937463472606,410.1383296165509,0.004512621852204029,-147.92166653525763
pethron_neledh_glae,499.99999999999983,538.9579615717041,0.0027556604146110626,-89.74460271193891
pod_gondrath_archam,21.20764042010621,486.39909577403745,0.0014681307070023165,-73.9465510677739
pod_iar_celeb,58.22422466602025,329.3157621140673,9.999999999999997e-06,-74.40047815357985
raef_Mirion_lebed,53.01738412552986,10000.00000000001,9.999999999999997e-06,-122.66856548098755
randir_dam_ennorath,48.97667319416043,780.7762186774268,0.031027743521241977,-119.09717634012803
rhosc_minai_hend,112.44202626227077,388.9175640892135,0.008758078475846448,-135.0655665655714
rhosc_noroth_bragol,499.99999999999983,1285.6863882113942,0.018399037874485383,-92.21223050478501
rhun_fang_tavor,22.824646478549035,344.1553442390321,0.04533419141785024,-173.4149752696913
rom_raef_lavan,211.36846630901385,674.0788566568655,0.02393098775512392,-93.73774439010482
ruith_cuil_fast,405.5373408614665,662.4458873054758,0.009460081901569028,-110.9554620847374
rust_hador_parf,14.237125625903925,354.3294287214637,0.03357718474124601,-196.65548867695583
ryn_thamas_imrath,499.99999999999983,10000.00000000001,0.01103612865654559,-127.11969747298696
sador_lin_eilian,337.56795587712793,766.8991988105831,0.0031453150771399434,-84.39935761082947
saer_aith_talraph,400.7533604338531,10000.00000000001,0.0016565725123986951,-54.29375008401939
saig_idhren_daen,20.54602305846487,958.6098282700228,3.128199521606796,-314.81362873726005
salab_heledh_Rochirrim,499.99999999999983,636.7092066619279,9.999999999999997e-06,-33.76402069325427
salab_hu_maethor,47.630801934917436,394.8259601016298,0.006383029493798493,-140.62093973800702
salab_hwiniol_ira,53.602225537815244,10000.00000000001,4.022749722191857,-82.67811074317868
salab_tirith_Ithil,187.1038504569414,10000.00000000001,9.999999999999997e-06,-306.4603568734573
sammar_idhren_nath,23.68483392055906,400.70969810523627,9.999999999999997e-06,-201.47706731103284
sirion_peredhel_suil,31.532529148172646,276.55977074726286,0.008142658359803523,-97.02602713452127
soga_hador_hadhod,37.20338628981869,365.7987344155058,9.999999999999997e-06,-141.041673841636
soga_ylf_gas,121.35306794982033,469.39302001078516,0.00965174396442798,-116.9727763592648
tachol_hast_lam,41.385019063388256,402.4523446702103,0.015100591274909293,-135.24081066094823
tachol_saig_lorn,88.05286516328303,707.611924132344,0.0694081337381348,-83.62976512802842
thangail_dol_sirion,499.99999999999983,270.4197208612473,0.2197893048773517,-142.08507150501225
thangail_hend_nadhras,65.62998051283516,521.9471888543951,0.007533815152099284,-139.81805225282966
thurin_aegas_bregedur,102.78108266579743,3051.070885515248,0.010979793869660286,-118.14472847201095
thurin_pent_minuial,296.61890117792893,788.2815855390407,0.003056986397651019,-81.66266304208696
thurin_rust_luin,499.99999999999983,622.2253617096271,1.0132445917325196e-05,-85.16370149828664
tobas_hun_peredhel,32.06084232587933,967.5005383934963,9.999999999999997e-06,-175.0167860172714
tobas_narthan_min,123.84646609297677,1035.4742812148188,0.0018127568132808422,-430.7515156327215
uan_gaur_maethor,80.2527679849695,627.8315104033134,0.03588729055995072,-164.46570378997592
ungol_limlug_tirith,22.60874497874607,243.01176631043444,0.0070149658734288195,-185.68424890393385
ylf_gwador_eilian,197.3732428183865,990.8152064067266,9.999999999999997e-06,-90.22019506543717
ylf_suil_eirien,103.74771613445535,380.7379853460929,9.999999999999997e-06,-194.11122737236192
yll_tamin_fern,261.15428006386435,619.0248231401752,0.003949206597973859,-32.08445697703526
Druadan_galadhrim_narthan,44.89407963038383,473.83911875585386,0.04392253680366166,-106.66485400901911
Ithil_uan_hub,287.02371983198043,600.5806317674777,0.0018192537307174805,-125.04011941328076
Mithrim_lam_anann,57.6440991014716,1339.2646192664472,40.31898933215185,-472.99214976450673
Rochirrim_gwael_muinthel,258.15241640237764,558.9458649465238,9.999999999999997e-06,-59.06245690950124
achad_gwaloth_pilin,21.07242173547229,483.0354410049447,0.001410511359606272,-95.20010872554792
achas_grond_pilin,499.99999999999983,789.3276358608185,0.005221625049869256,-104.27841798122934
achas_saer_hand,30.54273403463753,7682.532226349107,0.06526203830979092,-126.57791022276358
adab_magol_cyron,34.616138011130296,320.11026125948433,0.047179774738227216,-199.96379490856683
adar_ang_eredh,475.29242957020364,1244.8421747036687,0.01567491490712325,-74.37504122545681
aderthad_cirdan_Eluwaith,23.77167529355556,10000.00000000001,2.166429673353009,-354.28491911506336
aerlinn_aduial_aear,166.01592577833435,2651.632318812438,0.002036245750673813,-104.40093622260787
aerlinn_gwarth_thor,28.292276348543297,187.23441260075688,9.999999999999997e-06,-157.820706046349
aeruil_rust_harad,27.19945207199631,534.8047272802294,0.029824370217681768,-207.19741924782812
aes_eglan_glae,172.93523228633683,954.6498610487888,0.019727344642562764,-145.34677695088573
agarwaen_Elrim_muinthel,451.94540052118384,729.1689252402099,0.010913215283992651,-82.72468712925382
agarwaen_cund_rhosc,82.03630020955737,613.281234289999,0.00923604368044352,-109.95950832042742
agarwaen_meldir_forodrim,124.07936713143489,560.5504199581774,0.16745454835407322,-326.0906151864424
aglareb_gwarth_gli,17.425212990806475,297.315911192432,0.017742618502438967,-148.7913271397574
aglareb_uan_midh,26.866775376471796,435.3186008824,3.65139137940228,-420.82994205146554
ah_eredh_annon,19.68359209200434,309.56715974448963,0.038819504782205486,-177.40358469220212
ah_ryn_gellui,204.22060084533686,578.5328510632954,9.999999999999997e-06,-89.83178238821169
ai_cirdan_uir,21.7862495853031,356.5950633910258,9.999999999999997e-06,-137.50340885168657
alae_lost_hu,117.92084887148688,823.0497272273822,0.0017139001957854998,-114.11942499375338
amath_cabor_minas,499.99999999999983,170.37798614018573,0.018630708574115886,-123.82477930160226
angos_annon_aegas,162.5675164518244,326.0727096818358,0.005200178106417686,-232.41790986288805
angos_hadhod_haudh,26.035581611841845,300.47944030516277,9.999999999999997e-06,-152.72883094587627
angos_hast_hud,82.66402298308327,10000.00000000001,0.004077295847924745,-44.68109581807215
araf_cabed_raef,460.06756957651595,1299.1740966708344,9.999999999999997e-06,-54.53943992130387
aras_gilgalad_tann,185.8423903942168,532.2181146567304,9.999999999999997e-06,-152.99440933447042
bellas_tachol_hand,305.23478554135573,555.7627698759027,0.01708309527409958,-50.09659595734238
bronwe_gath_tavor,112.8569782858698,597.6955249388719,0.030310193694828486,-123.46002380711333
bronwe_manadh_firiel,270.03657565529556,504.4635283216021,0.014804005702447227,-131.14275530085132
cabor_duin_magor,22.27037156728845,365.92820495625483,9.999999999999997e-06,-173.20619397671192
cabor_saelor_law,45.067271581545505,10000.00000000001,100.00000000000004,-629.0698449948544
callon_agar_gwilwileth,421.57917616998736,6758.718285197274,0.0028771224745421545,-93.24013563467325
caras_amlug_neledh,28.869209919438934,385.92593040668686,0.05165014088032463,-186.6615847710247
celair_daen_saew,14.963565482194538,287.92049306314823,9.999999999999997e-06,-261.5327867038907
celair_salab_iar,35.739295495054435,477.60572327099527,0.08994475622685107,-179.90893813742363
celeb_adar_aras,95.81986588047474,462.49253505458853,0.06710804731715861,-170.3596137532115
celeb_heleg_archam,29.257058664198798,549.798986032758,0.0001225126005998808,-133.8195435690373
celon_ist_agor,499.99999999999983,649.0541677415381,0.0009649344281261829,-74.43459226659942
certh_galas_aphadrim,119.10448082988145,1250.7986220098103,9.999999999999997e-06,-92.33412497659042
cirdan_aerlinn_Eru,267.2103444791241,484.0686410217775,0.002086931838403264,-87.5425300736831
cirdan_tang_nidh,167.89528471704944,227.18990079916074,3.597771010358238,-256.2539121960824
cirion_gond_amon,401.25698559335103,602.3660143438628,0.005445477987819535,-110.0273853547265
cyron_mithril_barad,160.6466596926086,2142.7959688145625,0.012270410858825775,-121.26278475584995
dagnir_achad_lebed,499.99999999999983,193.64769088125638,0.009129956155553896,-90.81023442486881
dirnaith_mithren_aeglir,20.56336629957394,399.0483314560293,0.06842189565171927,-235.7359328776522
echad_alph_lagor,130.59933898209525,369.0455270797055,0.10230469730469978,-213.72456442337943
edlothiad_melethril_braig,187.68166128604622,545.680959445691,0.00043075863872718393,-105.07417688223474
emel_galad_magor,321.5280918963729,467.03402193361586,9.999999999999997e-06,-92.6428294859914
ennorath_curunir_eryn,18.886114472226975,370.31430410082584,9.999999999999997e-06,-244.83022027760404
eredh_saig_dunedhel,24.873502193275577,233.0414380344617,9.999999999999997e-06,-181.59707754345084
eryn_archam_fern,32.44270320382218,456.1092077492837,0.0159692022133031,-141.02190550785073
fae_lagor_gond,226.45467746182376,1632.4422783253385,9.999999999999997e-06,-36.30707670673215
fae_malad_gwend,255.1060535598476,586.3154137302033,9.999999999999997e-06,-64.06387685414123
fang_lain_acharn,307.1982960060844,10000.00000000001,1.406850234198593,-67.52289299554023
fern_certh_pennas,26.23424740088482,410.23772191645395,9.999999999999997e-06,-91.29047791996359
fuin_ang_panas,485.11632279200467,1607.918360485869,9.999999999999997e-06,-80.3976483045181
fuin_sogannen_alagos,21.64078095093065,260.23184387149536,0.007332271462633655,-198.6258360731248
gador_maethor_iphant,386.4269215054666,1862.9111292181635,0.001732246418488647,-60.238132791161874
galadh_mirdan_cuil,24.484373382606503,1426.035518380874,0.19240248629433584,-166.55719502569474
galas_pent_haudh,88.34773809255202,660.3699860743375,0.0898018881119621,-102.22235593428158
galenas_ablad_bregedur,204.8851353701344,590.5835273558016,9.999999999999997e-06,-144.55179115132822
galvorn_ogol_aras,349.1240926750498,825.9675273432217,0.012430155713986906,-142.07455376769366
gas_Eru_hud,24.281744761447403,10000.00000000001,2.4708336025125637,-326.67134631566796
gil_neledh_ris,108.35971797844805,316.62983819611543,0.007525427535233304,-68.23547299792763
glamor_minuial_adel,18.98512261595231,273.10417896040724,0.014121228207510437,-231.73815788048418
glaur_daen_magor,398.89873550080944,940.2555309887056,9.999999999999997e-06,-83.91651899287342
glaur_raug_rom,227.56967494677696,373.7024975723245,0.02266652021783634,-171.57013264825054
gli_naer_bronwe,26.571598942016028,481.8048819785411,0.004103281348650371,-181.4708339437365
gli_nothrim_limlug,36.82801406785404,277.91214855492274,0.0031353015355290825,-167.21248564494778
gobennas_minai_haust,138.20917531785173,204.83684333404256,0.0061933305175531465,-197.53701245567976
gwador_saew_aphadrim,499.99999999999983,183.99968700063982,9.999999999999997e-06,-53.9290202921304
gwaun_loss_heleg,128.3112605886094,923.425803861588,0.01845297129491691,-124.48630415242134
gwend_aranarth_soga,499.99999999999983,10000.00000000001,0.016698482356107276,-61.60409668918055
gwend_dunedhel_daen,108.25737320053214,784.7775889661407,0.0021886765616209295,-52.359873651102546
gwend_fuin_ris,14.314712738470886,281.2664712441493,0.001899333630627718,-194.5131243103746
haeron_vin_amarth,31.7540616548827,293.0983011564887,8.90853462204808e-05,-149.74513648889842
hal_andrann_perian,499.99999999999983,183.57268880927597,0.013477243868257612,-84.61101695623537
hal_galvorn_loss,27.195404677041687,315.6563109878053,0.01651985149076903,-202.2183831687455
heleg_amon_lebenedh,26.4996618555809,331.0434762842647,0.034095544034228924,-158.5041909003428
helegnen_iaun_hu,30.03470419788174,262.40283268830086,9.999999999999997e-06,-204.27699307405118
hervess_uir_eryn,238.07217305379535,625.0132971958865,0.0022768527253864425,-100.42187434379622
hu_amon_certh,35.28454137549618,979.0492250924691,0.018145144784812703,-178.94985470081497
hu_toll_aduial,499.99999999999983,761.1156904177599,0.021074333612682395,-38.70157820389173
hul_faen_min,90.5030165338316,464.45669304456766,0.03178910483693594,-163.92902270604273
hun_maen_hervess,151.8618043245556,364.14920625801506,0.07454968690848028,-121.37402464127835
hwiniol_randir_nell,46.560527573624434,10000.00000000001,9.999999999999997e-06,-137.06465389427882
idhren_mund_haradrim,126.984014461229,10000.00000000001,100.00000000000004,-653.2846528868894
imrath_galas_alph,187.22168729055213,554.8578926111132,9.999999999999997e-06,-65.89868230831982
in_pendrath_glass,276.7036726757101,587.8227500238817,0.0018279823733065663,-109.54777724526639
ingem_rach_parf,17.64564601548208,300.4906392618851,0.2039100619430234,-242.87064389963098
iphant_forodrim_Mirion,59.75283214474602,709.0261014418244,0.037877159388197044,-129.77890660120593
iphant_harad_gas,23.10405792808675,1075.5241777074598,0.00035093047140345973,-139.85653184270325
ira_gwaun_imrad,33.06254260660467,285.1379528682464,1.0527135895816808,-276.8170767052813
ira_rochir_fae,28.992644767474953,339.0628287042058,0.15831737244580274,-193.55180395608693
ithildin_salph_panas,378.8583397146773,10000.00000000001,0.0002975871998432469,-87.9717362617546
lain_aranarth_rochir,24.986783484265295,551.6769799694907,0.06061490331857933,-154.1059229963789
lalaith_naer_rochir,24.30119237835225,10000.00000000001,0.04846904154450752,-83.99625402790616
lavan_ris_uanui,21.229715636883995,251.81269493579794,0.013916616522994031,-135.35128179346162
law_heledh_sammar,412.16253251427884,4279.927226414724,0.003243053956938412,-39.37357349870143
lebed_thurin_rodwen,125.79354849394583,502.7766334353521,0.05119541688502885,-231.54109808670216
lhug_adar_cabed,21.975647381345244,670.8286258046775,0.10421174587428442,-203.90724833177575
lhug_aes_andrann,20.04033341381585,401.89509123338917,0.09215794237821848,-218.51891629774067
limlug_nestad_imrath,27.805891187659086,561.3553885159513,9.999999999999997e-06,-427.9757767559296
luith_min_imrad,412.2315765518181,647.3878166158662,0.012463107105859109,-112.5592962118065
maen_gaur_faradrim,54.55208735296729,330.79770105125203,0.01071047863407076,-99.67825109471966
maethor_tann_daen,67.645942772701,1771.1806341639847,0.009221229327004801,-119.07804313796967
magol_lend_nidh,18.387208260614987,334.6946518129075,0.030052684940898022,-204.8574840500977
manadh_erchion_Dornhoth,499.99999999999983,2130.274920503636,0.013479502408419603,-73.68115311241996
meldir_hwiniol_callon,22.872716785991937,183.41479551277396,9.999999999999997e-06,-122.38001370601609
menel_gorn_gwador,295.6852517772625,347.84859591497514,0.23425671944534282,-168.04957616859653
menel_rochir_bregedur,287.48828032611317,1482.042223540577,0.04053869069855221,-114.42797480982415
meril_lin_hand,17.21189191383357,253.5442928356276,0.014738433445959213,-209.45064553991332
merilin_balrog_lossen,41.89509276480078,390.16080035640647,9.999999999999997e-06,-156.64172080702133
merilin_haeron_lain,387.91999769858916,788.7033529538495,0.006636169612951545,-85.8107297444941
min_corf_per,50.34668666970253,585.27913584826,0.0011754190969800453,-507.0324191148053
min_glass_Elrim,234.34059610296296,573.3627372693652,0.0023568639115099993,-112.2790666269689
minai_meldir_tinnu,30.39545100540424,393.2826887501476,0.015382584923424267,-144.687580905637
minas_lebed_midh,16.06673731521169,281.51505317928337,9.999999999999997e-06,-216.63520659787054
mindon_lebdas_Rochirrim,204.8169820954763,468.48297211237536,0.005467419058031536,-139.789963463421
mithril_dannas_yll,55.960249763926335,421.01823618955774,0.02074413468915213,-172.04946606456122
muinthel_fast_yll,493.89279222499266,3053.497673888025,0.007830353116143647,-109.48393392267386
mund_Tawarwaith_firion,261.02143666370785,3621.9318333261785,0.017216869915084095,-91.8141765432045
myril_glass_corch,499.99999999999983,534.494878907817,0.03378326858819988,-80.28700940847935
naer_onodrim_yll,387.5788492557549,194.397353473572,0.09442860682794395,-199.50910678172397
narthan_bregedur_honeg,488.727316524502,571.6544323397769,0.01858883207728195,-104.9892732995638
navaer_ithron_gil,499.99999999999983,200.3535664863879,9.999999999999997e-06,-79.96124647106282
nestad_laug_ennorath,139.4133120093861,684.5647397305871,0.009267279684936056,-112.32454491167181
ninglor_thurin_Rochirrim,35.43222254084095,336.4502845512452,0.013856052392251916,-161.36965029329735
nur_Eru_haradrim,22.20609384281547,307.7818104478795,0.027853982536081838,-229.31413503839133
ogol_glamog_Gwathuirim,499.99999999999983,468.31924666679305,0.01291167413891282,-104.66002444552134
onodrim_cuin_ogol,169.31193915994052,2332.2200791683867,0.008978458661048827,-112.01012295246835
panas_aith_harad,173.20577547695058,1099.2061435663109,0.0005578731456705673,-133.063303845029
parf_malad_melethron,258.8197644164113,862.2089608953398,0.00723754181894613,-133.8531658151118
pendrath_alph_luin,46.091978919921594,450.55745177693166,0.03583450769208569,-130.0037786368664
pennas_lunt_tinnu,48.0434229294487,365.9601446103361,0.027994768826194113,-135.2765560712963
pennas_rhun_gador,499.99999999999983,831.8721124163357,0.008106667644118739,-94.91644710962085
pent_aduial_salph,449.3657008791619,713.7668326671468,0.002136667500274365,-31.571842651290623
perian_hador_heron,38.23472731265324,524.9857778126694,0.028219615495439592,-167.25158373821836
pethron_fervain_gaur,27.44561235334085,517.3481901031986,0.030267038446607643,-187.1061015035441
raegdan_adel_bragol,499.99999999999983,542.5917189261911,0.0021431973252748534,-59.48023982112662
randir_laer_tathar,251.36825163190085,705.445837094164,9.999999999999997e-06,-92.34148122789732
raug_riel_lain,20.827053987694672,668.2673644695531,0.5948012070115671,-322.26823216340205
rhach_acharn_ai,17.53595905852848,255.45541314484987,0.004144191558769445,-99.3949802268151
rochir_glamog_edlothiad,30.08034041508959,408.4067864828045,0.046932056913395095,-172.85499334578188
rochir_iar_Elrim,16.218267093939158,310.71567901278513,0.014955848065176197,-209.17500618377306
rochir_lebdas_panas,267.1283042833205,1747.2898295708167,9.999999999999997e-06,-60.04982531023269
rochir_rhovan_hun,14.16073982909216,274.7728390851595,0.028009926749750936,-225.0934941952658
rochir_yll_ingem,499.99999999999983,1316.5702210115467,0.0055263840843976855,-104.86882134948476
rom_talraph_dirnaith,41.96254158280744,431.06437039603793,9.999999999999997e-06,-137.39535614621997
rovalug_certh_andrann,173.95754578018207,1243.3718675094776,0.0013581661409610341,-169.63196586843867
rudh_aegas_dirnaith,54.061488267094106,657.8804985304107,0.02483852644839955,-122.72701222911635
saer_baug_faradrim,122.26390068037294,527.020303113982,9.999999999999997e-06,-149.7123147388547
salph_firion_harad,499.99999999999983,1042.7779928913649,0.000623193033802911,-55.76778249603435
sirion_muil_dirnaith,24.167277689837853,316.52509307562633,0.03965367578112575,-233.15425413706458
soga_amon_gwael,268.2484423549549,254.37945875940014,0.01762631748220737,-162.208549073622
soga_fervain_thul,31.0492526060188,481.2442543226965,2.6872998142948847,-244.9553909234341
tamin_drego_mil,119.14110195545084,442.9351838146772,0.01837667431485587,-178.27723990533556
tang_lalaith_laer,73.69706430775169,10000.00000000001,14.013683484916438,-228.97588470177894
tavor_aegas_aranarth,21.482698486657128,314.890610269082,9.999999999999997e-06,-160.88491437112106
toll_gorn_lagor,30.654807844232092,275.99096789615214,9.999999999999997e-06,-163.77642250747533
ungol_glamog_bain,228.84445110273307,603.7202333129007,0.013778500192355865,-107.05880290090205
yll_Mirion_hud,16.92295176679725,254.58131903017406,0.0015056916706470771,-243.15964219258476
Dornhoth_anwar_melethron,145.29199934072753,609.2981686769224,0.011715116254614175,-127.1242373963217
Dornhoth_drafn_celon,19.869531040176987,10000.00000000001,2.507572221426388,-267.11937214930407
Eluwaith_rom_andrann,150.66345056348854,10000.00000000001,0.10438251723589563,-95.68699751234718
Ennor_aduial_thavron,21.739037633600727,221.99378538559515,9.999999999999997e-06,-137.9537351414245
