object_id,target,pred_et
callon_aiglos_faun,0,0.036995847792507176
callon_alph_nagol,0,0.0033640278229470134
callon_cuil_Druadan,0,0.21340664645732504
callon_daen_harad,0,0.05676488420173095
callon_ennorath_andrann,0,0.018523217663416025
callon_firen_haudh,0,0.13986366120882252
callon_nagol_elvellon,0,0.0018193501557759654
callon_perian_ulug,0,0.17600591756852532
callon_pess_hand,0,0.11405250695925494
callon_raef_espalass,0,0.00912527530551308
callon_thangail_aerlinn,0,0.03805916460938584
callon_tobas_meldir,0,0.011836033419819118
caras_aderthad_glass,0,0.07722727850968854
caras_aduial_laes,0,0.04649952089774072
caras_amlug_neledh,0,0.05184664135457835
caras_corf_faradrim,0,0.07095682204705361
caras_hwiniol_barad,0,0.04652408894949765
caras_mund_tavor,0,0.05417031284639942
caras_saelor_galas,0,0.005060027439222334
caras_uanui_merilin,0,0.047400462067734114
celair_aerlinn_aes,0,0.04512320691887417
celair_amon_hervess,0,0.05274559522182361
celair_ang_uan,1,0.4900899350529472
celair_ank_alph,0,0.03477805581925473
celair_daen_saew,0,0.0184878724386354
celair_ennorath_aphadrim,0,0.014548584336021802
celair_gwael_in,0,0.0342169008856999
celair_hud_paich,0,0.043516657604876254
celair_lossen_salab,0,0.0017904170939994743
celair_mir_fae,0,0.44121624867875286
celair_nath_gwachaedir,0,0.0016960161927072768
celair_salab_iar,0,0.06769853053643658
celair_yll_myril,0,0.0
celeb_Ennor_hal,0,0.049034441268734914
celeb_Ithil_cuin,0,0.5014150424712481
celeb_adar_aras,0,0.014014056270343477
celeb_heleg_archam,0,0.09868871427797983
celeb_imlad_paich,0,0.016318419604295212
celeb_malad_alag,0,0.023339104171563006
celeb_tegilbor_min,0,0.005856920297602835
celon_agor_elu,0,0.0
celon_baneth_haudh,0,0.005172802570505252
celon_ist_agor,0,0.0
cenedril_Eluwaith_cae,0,0.04378974196133334
cenedril_anann_aegas,0,0.04337633858258408
cenedril_espalass_ang,0,0.0030476932409901586
cenedril_gas_eglan,0,0.19772990964070983
cenedril_inias_myril,0,0.011502294323332612
cenedril_ram_rudh,0,0.0323885926412725
cenedril_thavron_salph,0,0.021069410657790753
certh_adel_imlad,0,0.021060350388673068
certh_bain_glamor,0,0.016012877797572
certh_curunir_luith,0,0.0
certh_galas_aphadrim,0,0.016322158125951867
certh_hervenn_sammar,0,0.058432472077816544
certh_lachenn_dunedhel,0,0.030504978675025957
cirdan_adel_dunadan,0,0.019775861623396784
cirdan_aerlinn_Eru,0,0.01905236720556196
cirdan_araf_maecheneb,0,0.548782992429654
cirdan_edlothiad_rhovan,0,0.039720654708578815
cirdan_galas_hand,0,0.01175652312089441
cirdan_glamog_glae,0,0.029092570927346163
cirdan_luith_maethor,0,0.046289050311352456
cirdan_rochir_mil,0,0.01567000898219389
cirdan_tang_nidh,0,0.12260930278467233
cirdan_ulug_tathar,0,0.021331737260479853
cirion_cabor_thurin,0,0.0
cirion_cair_echad,0,0.10652472735950755
cirion_dagnir_ruith,0,0.03180133462716276
cirion_gaur_gaw,0,0.0018999456308736243
cirion_gond_amon,0,0.0015860667188963822
cirion_ira_Ithil,0,0.007150219841841073
cirion_myril_toll,0,0.0457179995603906
cirion_randir_mil,0,0.1035124817297202
cirion_rhun_gas,0,0.022833858152567953
cirion_roch_tirith,0,0.0016943938317041136
cirion_ungol_ira,1,0.3100862814687645
corch_Eru_laes,0,0.017891529503020528
corch_Mirion_araf,0,0.0
corch_cabor_sirion,0,0.006160317775309116
corch_ennorath_dagnir,0,0.007514610251913878
corch_faun_min,0,0.032979615101822464
corch_forodrim_ira,0,0.06050895977965487
corch_hadhod_hul,0,0.009762554162492049
corch_iphant_saelor,0,0.062036235877514785
corch_mithril_cabed,0,0.022493564974899752
corch_nagol_glaur,0,0.04284024900242158
corch_rach_balrog,0,0.041475100284221966
corch_roch_gellui,0,0.0031779064730054563
corch_ruith_eredh,0,0.0922426957192697
corf_Mirion_toll,0,0.020787308313959245
corf_acharn_vin,0,0.03729694935262709
corf_annon_talraph,0,0.1501223502779287
corf_archam_haudh,0,0.017119336845560943
corf_hub_harad,0,0.005118377342641617
corf_law_lang,0,0.035400791881927095
corf_suil_uruk,0,0.10089178883986134
cugu_gil_laes,0,0.0
cugu_gobennas_Tawarwaith,0,0.042092179222861265
cugu_gobennas_lebenedh,0,0.22704982530422974
cugu_lembas_celon,0,0.0
cugu_luin_ai,0,0.052025252593009955
cugu_mund_celeb,0,0.004704688393769011
cugu_nothrim_heleg,0,0.046721201101654515
cugu_rach_fast,0,0.010771589616734715
cugu_ruith_toll,0,0.010088632018004664
cugu_soga_mirdan,0,0.017579961022875217
cuil_cae_dunedhel,0,0.019534865724010433
cuil_gul_dunadan,0,0.07506192195183653
cuil_gwanur_panas,0,0.2347336200833309
cuil_harad_nath,0,0.012952473435260046
cuil_helegnen_laug,0,0.14439589580414286
cuil_magor_andrann,0,0.02592125318846337
cuil_magor_faen,0,0.019743980086519352
cuil_noroth_tachol,1,0.6818129525671174
cuil_pent_yll,0,0.07574951207414232
cuin_aear_nestad,0,0.07445051293620934
cuin_alae_nana,0,0.06236948131224429
cuin_corch_nothrim,0,0.018182542192201383
cuin_gondrath_aith,0,0.007918756966744411
cuin_haudh_cenedril,0,0.08161676308609626
cuin_law_amon,0,0.029435366453063612
cuin_pess_uir,0,0.0034677355357546594
cund_Mirion_dunedhel,0,0.45664182868797565
cund_andrann_aerlinn,0,0.037963602941580625
cund_elvellon_mithren,0,0.0017904170939994743
cund_faen_nagol,0,0.03761751485771384
cund_gath_loss,0,0.1597403764323816
cund_lathron_galenas,0,0.21093729849285825
cund_mereth_tachol,0,0.018445857291033957
curunir_cund_Ennor,0,0.026597816636172993
curunir_galas_Mirion,0,0.006861882292070834
curunir_melethril_galadh,0,0.05905915732241322
cyron_Tawarwaith_angos,0,0.0070151633862050086
cyron_amlug_lebenedh,0,0.13654984275493473
cyron_cair_vin,0,0.013743644862284228
cyron_fern_tamin,0,0.031139750216826124
cyron_gwaun_lain,0,0.005162129367458772
cyron_lalaith_fern,0,0.02068303884407895
cyron_mithren_gilgalad,0,0.02967602183904344
cyron_mithril_barad,0,0.005305811168850603
daen_balrog_min,0,0.017175671923698305
daen_cair_gondrath,0,0.01141993592519365
daen_glaur_ram,0,0.013645885930229366
daen_gwaloth_galas,0,0.015262548024033068
daen_lalaith_cabor,0,0.008922003321237599
daen_loss_Druadan,1,0.15916353116433257
daen_rochir_galvorn,0,0.2598496321238375
daen_saelor_gil,0,0.005084938845806171
daen_tavor_cabor,0,0.28622789563762085
dagnir_Dornhoth_onodrim,0,0.044808303791975555
dagnir_achad_lebed,0,0.012393840582657419
dagnir_archam_raegdan,0,0.010464324225391473
dagnir_calad_lost,0,0.042130343020425585
dagnir_gador_amath,0,0.02100756293139182
dam_barad_fervain,0,0.008144160003510132
dam_corch_agar,0,0.027779735737209665
dam_faradrim_elu,0,0.016863543974927786
dam_hun_braig,0,0.01407100698769568
dam_lossen_ira,0,0.006802172289281147
dam_melethril_limlug,0,0.16958660102797982
dam_pent_fern,0,0.060269294976424984
dam_tamin_graw,0,0.007172160620477642
dam_ungol_nestad,0,0.017890250495326703
dannas_Rochirrim_magor,0,0.0013109231140197455
dannas_aiglos_drafn,0,0.021771799798701523
dannas_amath_alagos,0,0.04466222918106735
dannas_glandagol_maethor,1,0.29122592653818385
dannas_gul_bronwe,0,0.13015765495280837
dannas_ira_amath,0,0.040486282673992284
dannas_ira_suil,0,0.02457906584181396
dannas_uanui_Ennor,0,0.004530157151331729
dirnaith_achas_noroth,0,0.033164883116586934
dirnaith_aphadrim_adab,1,0.5925851675731553
dirnaith_fang_uan,0,0.00788768014691757
dirnaith_gwathui_hud,0,0.273209223078114
dirnaith_heledh_minas,0,0.021830098697219625
dirnaith_maecheneb_pilin,0,0.012294387971620475
dirnaith_mithren_aeglir,0,0.118419094941699
dirnaith_muinthel_Elrim,0,0.07384697227446929
dol_adan_dunadan,0,0.010204562473558838
dol_aith_naer,0,0.026518968587384506
dol_badhor_gwael,0,0.01015338359590106
dol_bronwe_mindon,0,0.008963652104259841
dol_glae_forodrim,0,0.00634321363474669
dol_heleg_fast,0,0.01041391640015916
dol_mirdan_adan,0,0.006455083684017101
drafn_achas_rochben,0,0.2598108413921155
drafn_araf_ryn,1,0.4949834622752438
drafn_balrog_aranarth,0,0.0013109231140197455
drafn_fae_hun,0,0.05692767346905938
drafn_grond_nothrim,0,0.11047693906975115
drafn_haradrim_nimbrethil,0,0.012323351673147147
drafn_mund_lathron,0,0.3442395899630538
drafn_mund_mithren,0,0.005203684197388903
draug_aerlinn_gwend,0,0.0857753692262685
draug_ah_hul,0,0.024277220559515925
draug_andrann_rhovan,0,0.012234876578931318
draug_drafn_gwend,0,0.048259619101122926
draug_gwaloth_baug,0,0.14247782391937408
draug_mindon_galadh,0,0.06608230111267874
draug_rhun_uir,0,0.018723735574696393
draug_roch_mithren,0,0.07980018994775177
drego_Gonhir_gwaloth,0,0.02555380026193824
drego_agor_rust,0,0.014917576088166169
drego_amlug_galadhrim,0,0.056486122128760564
drego_gador_haudh,0,0.0071071626179378304
drego_hervess_erchion,0,0.03334640372767082
drego_lachenn_minas,0,0.019848546075892808
drego_laes_amlug,0,0.006425192196654066
drego_luin_tinnu,0,0.013700872692672507
drego_rhosc_ithildin,0,0.0
drego_thurin_gaur,0,0.017928997190106405
duin_aegas_gwael,0,0.09655595177527716
duin_cabed_Eru,0,0.1446994897098693
duin_espalass_annon,0,0.015908833211311386
duin_firiel_saig,0,0.031201263374612907
duin_forodrim_lin,0,0.21635968893878793
duin_honeg_nost,0,0.08058407349931546
duin_rhovan_ryn,0,0.017943432381219974
dunadan_Dornhoth_adar,0,0.005368587187307198
dunadan_aeruil_agar,0,0.004879841573395122
dunadan_baneth_magol,0,0.141738949053643
dunadan_helegnen_laes,0,0.004808205094105763
dunadan_naer_faradrim,0,0.0019120458891013384
dunadan_tirith_thor,0,0.08341166534076114
dunedhel_elvellon_daen,0,0.01076042324055564
dunedhel_haust_nothrim,0,0.2427251942348506
dunedhel_imloth_nimp,0,0.052277753091163275
dunedhel_min_hub,0,0.014089405679899683
dunedhel_panas_cenedril,0,0.01794242037932219
dunedhel_raug_adel,0,0.06954361751324853
dunedhel_saer_lorn,1,0.3937475391553187
echad_alph_lagor,0,0.052278075837066444
echad_roch_pethron,0,0.001880115318069077
edlothiad_Ennor_graw,0,0.16378980844792454
edlothiad_celeb_menel,0,0.010418192512652408
edlothiad_corch_cugu,0,0.3955950434594184
edlothiad_dunedhel_hast,0,0.010616925880903037
edlothiad_eglan_lang,0,0.02299439818256771
edlothiad_hadhod_uir,0,0.0
edlothiad_melethril_braig,0,0.020114681672469038
edlothiad_sammar_ist,0,0.03531037100041484
eglan_adar_celeb,0,0.04179682590666671
eglan_badhor_galas,0,0.0014062554077988881
eglan_baneth_haudh,0,0.18883467691073885
eglan_baneth_lacha,0,0.06162755255366825
eglan_dam_saelor,0,0.1929566994820458
eglan_glamog_lam,0,0.095142134531588
eglan_imrad_hervenn,0,0.06823084377941073
eglan_lebdas_haradrim,0,0.045599761380627574
eglan_raug_salph,0,0.02870504519541157
eglan_sador_galadhrim,0,0.04427826055748408
eilian_daen_lebed,0,0.016801047573878427
eilian_hud_lossen,0,0.024892270479861197
eilian_perian_glamor,1,0.10227213022483925
eilian_pilin_fang,0,0.07180403034506576
eilian_pod_firiel,0,0.4191996125869029
eilian_suil_raef,0,0.015351140057355103
eilian_tathar_hend,0,0.08582649969205211
eirien_Druadan_ingem,1,0.34793590771139604
eirien_cenedril_nur,0,0.0
eirien_faen_tobas,0,0.020993744300232677
eirien_hub_bass,0,0.021000780542817555
eirien_lunt_rist,0,0.1390290922650343
eirien_minuial_nim,0,0.03189924677769922
eirien_riel_aegas,0,0.01819361053747927
eirien_saer_tegilbor,0,0.0047264657392279774
eirien_thul_gwaun,0,0.041498820356592435
eirien_uan_Mirion,0,0.015330607506271455
eirien_uir_pent,0,0.010836555858260166
eirien_uruk_cirdan,0,0.25486909872782476
elu_agarwaen_gwachaedir,0,0.005186683025051283
elu_bronwe_lavan,0,0.005192133459069323
elu_certh_lam,0,0.046376710111828055
elu_edlothiad_minai,0,0.22595596565386034
elu_guldur_baneth,0,0.308281284062503
elu_muinthel_navaer,0,0.005095159293010913
elu_narthan_lang,0,0.013674600283834177
elu_neledh_aras,0,0.09252845982125747
elu_riel_aear,0,0.07363062124326775
elu_rusc_nath,1,0.626253495627192
elu_talraph_amon,0,0.2612331562928828
elu_thamas_gil,0,0.01200052327757362
elvellon_archam_lorn,0,0.11126792193679856
elvellon_faen_gwarth,0,0.014177533623655867
elvellon_fast_annon,0,0.0318723556499797
elvellon_gador_fern,0,0.012159666010430998
elvellon_glass_gwarth,0,0.13196356741955612
emel_Sindarin_vin,0,0.017278395160395026
emel_annon_aith,0,0.045003882662343696
emel_archam_rusc,0,0.0
emel_cenedril_rudh,0,0.015385351340558774
emel_galad_magor,0,0.01757040922966188
emel_gobennas_lang,0,0.012721858347102927
emel_iphant_haust,0,0.03290940555863482
emel_mindon_sador,0,0.07967272642850386
emel_mund_aderthad,0,0.0015238466204950793
ennorath_balrog_gaur,0,0.01159134066011362
ennorath_calad_minas,0,0.01010352345533108
ennorath_curunir_eryn,0,0.0087662387607802
ennorath_drafn_emel,0,0.024835027051958926
ennorath_eirien_balrog,0,0.20293727880075202
ennorath_eirien_tavor,0,0.018368590653593735
ennorath_espalass_Druadan,0,0.0036472724875177566
ennorath_graw_hand,0,0.0018186029893875566
ennorath_guldur_aear,0,0.001409388376562285
ennorath_haust_Gwathuirim,0,0.004836262542372217
ennorath_lalaith_bragol,0,0.06209037461766815
ennorath_rusc_mindon,0,0.03099373122356007
ennorath_tavor_mithril,0,0.09454605424026327
erchion_alagos_thurin,0,0.010530996906175974
erchion_angos_dam,0,0.006786373033206122
erchion_hal_hadhod,0,0.0033398322161682843
erchion_lend_lain,0,0.05149020896382369
erchion_lobor_hwiniol,1,0.6054136354865285
erchion_magor_rach,0,0.00657044984155608
erchion_ungol_aduial,0,0.045586239037720896
eredh_callon_saig,0,0.12217308731853589
eredh_galenas_rhosc,0,0.011014288997894086
eredh_galvorn_agor,0,0.008135362795507464
eredh_glamor_alag,0,0.013298138315949556
eredh_hadhod_lass,0,0.005258425597761148
eredh_hul_rovalug,0,0.05969322013993838
eredh_narthan_eryn,0,0.030374170470340866
eredh_nothrim_hador,0,0.08153395197992928
eredh_saig_dunedhel,0,0.11652920271518231
eryn_archam_fern,0,0.060352142792271954
eryn_badhor_nim,0,0.0016585386813328462
eryn_lhug_lin,0,0.018566146656477135
eryn_pent_tegilbor,0,0.05267058391929807
eryn_ris_laug,0,0.01930020643705567
eryn_roch_tann,0,0.060924147331277295
eryn_saig_cirdan,0,0.008312503727638332
espalass_Eru_lalaith,0,0.017248858675258716
espalass_dagnir_Mithrim,0,0.020284434136387718
espalass_faun_drafn,0,0.017063270802886946
espalass_fuin_mereth,0,0.06602336535936973
espalass_hervenn_alae,0,0.0
espalass_melethron_ungol,0,0.005208180257852833
espalass_nestad_hul,0,0.06441089539914328
espalass_rudh_forodrim,0,0.05336603244599854
espalass_ryn_ist,0,0.011713568179733616
fae_forodrim_luin,0,0.006299607594713304
fae_haeron_merilin,0,0.013063798515082827
fae_lagor_gond,0,0.05903985210431564
fae_malad_gwend,0,0.010630166753485317
fae_meldir_cuin,0,0.03240111808075631
fae_myril_cugu,0,0.10980508593097758
fae_rust_laes,0,0.03174855497932788
fae_thurin_midh,0,0.02367256250647903
faen_andrann_certh,0,0.03095092606962785
faen_fae_rhovan,0,0.008708759590516096
faen_galadh_celon,0,0.11684456967060312
faen_hast_amath,0,0.033335700050878346
faen_lass_harad,0,0.1850264173036759
faen_pennas_melethril,0,0.0
faen_thamas_certh,0,0.17665794823628067
fang_aear_adan,0,0.04241861134495579
fang_aegas_fervain,0,0.014573256841220222
fang_angos_rusc,0,0.213632362063116
fang_gwilwileth_uan,0,0.11045257410372716
fang_haradrim_rhach,0,0.026955919398917134
fang_iar_pess,0,0.1119709475365652
fang_ira_nell,0,0.01740797597483977
fang_lain_acharn,0,0.0653248148918886
fang_nothrim_heledir,0,0.011532853893599655
fang_saelor_gellui,1,0.1843784155434881
fang_thamas_eirien,1,0.5035975470271182
faradrim_Mithrim_Druadan,0,0.03189357364021977
faradrim_annon_tinnu,0,0.04507568055059259
faradrim_ennorath_haradrim,0,0.0
faradrim_pennas_hun,0,0.016323374198039496
faradrim_rust_vin,0,0.018503781345854984
faradrim_tachol_drafn,0,0.08147689872541852
faradrim_thavron_firen,0,0.07163865239966839
faradrim_yll_honeg,0,0.03826296825115525
fast_aes_lost,0,0.019771439675824145
fast_alae_lachenn,0,0.054445180607948854
fast_ang_lebenedh,0,0.008098857853097769
fast_celeb_bregedur,0,0.05902329386232854
fast_cenedril_pod,0,0.16736995433962407
fast_graw_rusc,0,0.007168972016966138
fast_lobor_lacha,0,0.040982091410722433
faun_adab_rust,0,0.06574213032053682
faun_aerlinn_maen,0,0.0208541190857978
faun_agar_dam,0,0.08907719307381563
faun_dunedhel_puig,0,0.008443255592660237
faun_faradrim_cae,0,0.006943015771366945
faun_gellui_saelor,0,0.0046174078597021285
faun_heledh_onodrim,0,0.006693775031331113
faun_sammar_ist,0,0.0060886766848929665
faun_thul_malad,0,0.03509020546543979
fern_aerlinn_rhovan,0,0.018303204945073634
fern_amdir_ingem,0,0.01496770175782449
fern_certh_pennas,0,0.05916799912890084
fern_firen_curunir,0,0.0
fern_lagor_guldur,0,0.0018186029893875566
fern_lass_eglan,0,0.06670847708600339
fervain_badhor_neledh,0,0.09155698003734984
fervain_idhren_Mirion,0,0.05101068828580251
fervain_rochben_Rochirrim,0,0.025071820564481748
fervain_tamin_firion,0,0.03807784072520386
firen_agor_rusc,0,0.1604621438553367
firen_corch_laer,0,0.7979300764889132
firen_drego_ablad,0,0.05062846509158892
firen_lachenn_lend,0,0.005027285063495997
firen_law_cuin,0,0.0035282380947361017
firen_ogol_graw,0,0.03843955084473214
firiel_corf_annon,0,0.1883929358238759
firiel_eirien_heledh,0,0.03057668893120753
firiel_lend_mithril,0,0.0513904791440677
firiel_maen_sirion,0,0.0718305201866446
firiel_meril_gas,0,0.001588342280903407
firiel_tinuviel_ennorath,0,0.0972802027794196
firion_certh_fang,0,0.04216375703083553
firion_erchion_glae,0,0.04370645934863224
firion_gaw_fervain,0,0.1744584402643116
firion_heron_rusc,0,0.02826339652921876
firion_lorn_certh,0,0.26031017073273305
firion_loss_romru,0,0.003393765279749265
firion_meldir_hun,0,0.006458160797303197
forodrim_Mirion_balrog,0,0.012290908417241514
forodrim_amarth_cabed,0,0.011759130980026157
forodrim_cyron_lebdas,0,0.01821388973229999
forodrim_dunedhel_galadhrim,0,0.0033646352127761304
forodrim_lachenn_rhach,0,0.17570983602158577
forodrim_lossen_lasguil,0,0.0205324041882013
forodrim_lossen_ruith,0,0.00459024458846133
forodrim_lost_riel,0,0.10313752627442463
forodrim_mindon_hadhod,0,0.12819060851230096
forodrim_myril_pilin,0,0.06827024047439398
forodrim_navaer_rhach,0,0.07676763342176224
forodrim_thavron_imrad,0,0.1306072954327284
fuin_ang_panas,0,0.012906077355198258
fuin_bragol_talraph,0,0.011558022608495746
fuin_galenas_sogannen,0,0.018203836133212293
fuin_hal_hand,0,0.03042134237755044
fuin_helegnen_rochir,0,0.001307439704505078
fuin_lathron_alph,0,0.04423557296339054
fuin_lebenedh_nath,0,0.09685357870916249
fuin_minas_cair,0,0.015540564000148275
fuin_nadhras_hud,0,0.0018553285902290512
fuin_naer_elu,0,0.15431361577287747
fuin_ryn_amdir,1,0.5567627042589864
fuin_sogannen_alagos,0,0.00348722831448975
fuin_uir_espalass,0,0.014396718574428608
gador_Tawarwaith_rhovan,0,0.2655636324836389
gador_firen_fang,0,0.01500173187872408
gador_galad_myril,0,0.0017352265984164185
gador_lost_mil,0,0.006952607037546018
gador_maethor_iphant,0,0.024441640947753005
gador_uan_puig,0,0.027299333195977618
galad_emel_iar,0,0.06816755038004345
galad_gwarth_ulug,0,0.042693346085127655
galad_haust_luithien,0,0.020299436168993195
galad_lebenedh_uir,0,0.02647299641484794
galad_malad_gwend,0,0.0017352265984164185
galad_morn_rhovan,0,0.022053544620388763
galad_nothrim_balrog,0,0.024490089305239552
galad_raegdan_hand,0,0.0016585386813328462
galad_sammar_amloth,0,0.09055119187102734
galad_thangail_pethron,0,0.015703987089190918
galadh_cuin_sirion,0,0.01848310205435696
galadh_drafn_achad,0,0.0016585386813328462
galadh_gaw_imloth,0,0.06621275097467827
galadh_gorn_rusc,0,0.01752836530620958
galadh_ingem_maethor,0,0.014634783283145913
galadh_mirdan_cuil,0,0.06640265594945773
galadhrim_Eluwaith_gond,0,0.011679796050885557
galadhrim_aderthad_balrog,0,0.016703170219390256
galadhrim_bellas_amarth,0,0.12235911175736784
galadhrim_galadh_salph,0,0.02709529648498758
galadhrim_gellui_lass,0,0.0063672462168837705
galadhrim_hend_gwael,0,0.023814701008008463
galadhrim_inias_Dornhoth,0,0.006978430878108438
galadhrim_minas_aras,0,0.017187778897426252
galadhrim_nadhras_aras,0,0.0817053119841397
galadhrim_noroth_duin,0,0.06780330849045389
galadhrim_rist_tinuviel,0,0.31109662694626433
galadhrim_roch_eglan,0,0.0870098836333533
galadhrim_soga_anwar,0,0.0469659919973415
galadhrim_talraph_firiel,0,0.008259374360676815
galadhrim_uruk_gwend,0,0.016601702650038477
galas_gul_ryn,0,0.00822278484409904
galas_hu_corch,0,0.01582011219240204
galas_pent_haudh,0,0.022280460962024223
galas_sogannen_ank,0,0.0017073505767222854
galas_tinuviel_nadhras,0,0.014946543502097422
galenas_ablad_bregedur,0,0.030755009826567373
galenas_gaw_tobas,0,0.1354243248004773
galenas_gwador_rust,0,0.03186256828632806
galenas_saer_rhosc,0,0.19578915221751106
galvorn_firion_imloth,0,0.0015883422809034075
galvorn_gador_braig,0,0.005188115523176121
galvorn_ogol_aras,0,0.003228738532338251
galvorn_suil_fang,1,0.07819044929338302
galvorn_uanui_merilin,0,0.2331182684136982
gas_Eru_hud,0,0.10696558949787842
gas_cair_gondrath,0,0.08463389830310813
gas_glaur_daen,0,0.06667532921702349
gas_grond_manadh,0,0.06629736035792169
gas_magol_idhren,0,0.026076135887585235
gas_tamin_ablad,0,0.02670920909349445
gas_tavor_Sindarin,0,0.041627916050525654
gath_Eru_neledh,0,0.3474637631158687
gath_celeb_uanui,0,0.07134625029023418
gath_eglan_baneth,0,0.29538205110272764
gath_laes_gaur,0,0.004964561147913563
gath_meldir_saer,0,0.023550402111414483
gath_rodwen_suil,0,0.07804131161525668
gath_talraph_iaun,1,0.46687157608605956
gaur_ang_rhovan,0,0.06419593202707578
gaur_barad_faradrim,0,0.013803532873154797
gaur_callon_guldur,0,0.016751076804723954
gaur_galas_rach,0,0.04404062192412294
gaur_gaurwaith_elu,0,0.029268057447832188
gaur_glae_raug,0,0.003595643087648689
gaur_lorn_hend,0,0.014140000848141538
gaur_lossen_lend,0,0.06893619571933338
gaur_nimp_gwend,0,0.08106357468848657
gaur_tinnu_uruk,0,0.038585722085390343
gaurwaith_Ithil_rhach,0,0.0678497085195986
gaurwaith_achad_rochben,0,0.2507990169672925
gaurwaith_angos_lebdas,0,0.04459885397422867
gaurwaith_gil_malad,0,0.4306212017485183
gaurwaith_ira_fast,0,0.0036184567670123208
gaurwaith_paich_ryn,0,0.020443782917494175
gaurwaith_suil_fang,0,0.006042682438040984
gaurwaith_tamin_ungol,1,0.45018062594285313
gaw_aphadrim_melethron,0,0.027315474922624164
gaw_draug_laes,0,0.0053760661741454364
gaw_hador_peredhel,0,0.0
gaw_lebed_grond,0,0.005641394898355841
gellui_Elrim_Dornhoth,0,0.05382843824792761
gellui_aderthad_midh,0,0.28406429770422287
gellui_aes_nur,0,0.12929445150364213
gellui_ank_uir,0,0.029892534722979966
gellui_harad_callon,0,0.0050432682420991385
gellui_law_lalaith,0,0.12118836676008327
gellui_maecheneb_raef,0,0.04099797781781588
gellui_rist_muil,0,0.04133737844773402
gil_amdir_corf,0,0.0384234724638886
gil_gath_morn,0,0.0765310897744464
gil_lebed_gli,0,0.02815905886680952
gil_lembas_thor,0,0.04212066109750563
gil_mithren_luithien,0,0.004562536699163136
gil_neledh_ris,0,0.09568862628003681
gil_saew_neledh,0,0.015975995486926284
gilgalad_archam_hun,0,0.011965830399194608
gilgalad_braig_maen,0,0.0016585386813328462
gilgalad_eglan_maecheneb,0,0.3340275048864771
gilgalad_nidh_mir,0,0.05752653963560886
gilgalad_nothrim_alph,0,0.01549094810052576
gilgalad_rom_gwathui,0,0.009039998655847349
glae_aear_minai,0,0.017880828146950998
glae_anwar_adab,0,0.010813269780541182
glae_faradrim_merilin,0,0.016203426412241772
glae_faradrim_nost,0,0.003473863065121982
glae_gul_sirion,0,0.13982581248496648
glae_ira_glamog,0,0.0068365717607458696
glae_pennas_ninglor,0,0.04646299755259349
glae_saelor_Elrim,0,0.001588342280903407
glamog_ang_maecheneb,0,0.008394510620145361
glamog_ennorath_mil,0,0.035306717114772984
glamog_minai_paich,0,0.048533046323088365
glamog_pod_ai,0,0.16111542211299862
glamog_salph_hador,0,0.035645482147708116
glamor_celon_gondrath,0,0.023599042971462158
glamor_cirion_adar,0,0.04784310572953585
glamor_erchion_faen,0,0.10731796668345703
glamor_gellui_mithren,0,0.021766319324288644
glamor_gwend_baug,0,0.01897347460927938
glamor_haradrim_anann,0,0.022901192034835267
glamor_hul_firiel,1,0.3385064676279588
glamor_iar_amloth,1,0.6329727755525573
glamor_idhren_lasguil,0,0.022009087073744882
glamor_minuial_adel,0,0.0017338677678773297
glamor_peredhel_cenedril,0,0.030458131387219662
glamor_riel_hun,0,0.0035090925741145308
glandagol_Sindarin_magor,0,0.06323083709349257
glandagol_aduial_aderthad,0,0.21011426742662465
glandagol_baneth_thor,0,0.050639051945030863
glandagol_celeb_maecheneb,0,0.05290022565601401
glandagol_dunadan_min,0,0.025124524671301444
glandagol_gwael_gaur,0,0.040934153180640975
glandagol_morgul_hend,0,0.13781764061772372
glandagol_puig_curunir,0,0.019081353132443975
glandagol_riel_drego,0,0.030545020985824543
glass_cirion_agar,1,0.5050169562027329
glass_galad_faen,0,0.0208110640994935
glass_maecheneb_rust,0,0.10092402693189512
glass_menel_rudh,0,0.14615598636522603
glass_nidh_cenedril,0,0.0032550969946580576
glass_roch_Druadan,0,0.01203574666807692
glass_rom_puig,0,0.2874488245350065
glaur_Rochirrim_aeglir,0,0.0017352265984164185
glaur_aith_salph,0,0.16897477986959974
glaur_cabed_tavor,0,0.0459075171340376
glaur_daen_magor,0,0.030529457805203795
glaur_gaurwaith_nur,0,0.010190616543128724
glaur_heledh_galas,0,0.0017762929318727234
glaur_narthan_hervenn,0,0.0188442559318926
glaur_ogol_cugu,0,0.013801922073408664
glaur_raug_rom,0,0.015053503529835569
gli_aderthad_hub,0,0.04757373924329011
gli_bain_sirion,0,0.29263273630159614
gli_caras_aeruil,0,0.018666140684123523
gli_cirdan_lobor,0,0.5319259519808592
gli_haust_lhug,0,0.03968116063470534
gli_lembas_galadhrim,0,0.028536285914363472
gli_naer_bronwe,0,0.096883013923884
gli_nothrim_limlug,0,0.008805869995447685
gli_panas_in,0,0.1975805375796999
gobennas_alae_lhug,0,0.00982994220044415
gobennas_gondrath_imloth,0,0.015833318145199934
gobennas_gondrath_puig,0,0.008200010496505424
gobennas_hul_lhug,0,0.030405015035443864
gobennas_ingem_lain,0,0.0018186029893875566
gobennas_lathron_draug,0,0.005272332379433219
gobennas_meril_nell,0,0.05918278355175698
gobennas_minai_haust,0,0.02147619752211862
gobennas_nath_rochben,1,0.7376285242665898
