object_id,target,pred_ft_transformer
cae_glae_gwador,0,0.0026154795195907354
cae_gwaloth_nagol,0,0.001698149717412889
cae_thurin_cabor,0,0.0016980713699012995
cair_bronwe_hador,0,0.0017459390219300985
cair_erchion_ist,0,0.0017535464139655232
cair_gwael_lorn,0,0.0026570039335638285
cair_maethor_rhun,0,0.0017536199884489179
cair_muinthel_firiel,0,0.0017000229563564062
cair_rhosc_raug,0,0.0017098644748330116
cair_rudh_Sindarin,0,0.3731456995010376
calad_aranarth_pent,0,0.0016945080133154988
calad_dol_rhach,0,0.002405378269031644
calad_laug_erchion,0,0.0007383250631392002
calad_lobor_meril,0,0.002040823455899954
calad_lost_faun,0,0.0019925381056964397
calad_malad_faen,0,0.00156565778888762
calad_morgul_nana,0,0.0017347901593893766
calad_nana_anann,0,0.0015423438744619489
calad_suil_badhor,0,0.0017187910852953792
callon_agar_gwilwileth,0,0.0017389652784913778
callon_aiglos_faun,0,0.0011339935008436441
callon_alph_nagol,0,0.0020585693418979645
callon_cuil_Druadan,0,0.2981306314468384
callon_daen_harad,0,0.0018217804608866572
callon_ennorath_andrann,0,0.0016052901046350598
callon_firen_haudh,0,0.0039293221198022366
callon_nagol_elvellon,0,0.0015669052954763174
callon_perian_ulug,0,0.02369275875389576
callon_pess_hand,0,0.8854187726974487
callon_raef_espalass,0,0.0018593098502606153
callon_thangail_aerlinn,0,0.0017362373182550073
callon_tobas_meldir,0,0.001583025441505015
caras_aderthad_glass,0,0.0447855219244957
caras_aduial_laes,0,0.0016991799930110574
caras_amlug_neledh,0,0.0021781071554869413
caras_corf_faradrim,0,0.0007325253100134432
caras_hwiniol_barad,0,0.003299769014120102
caras_mund_tavor,0,0.004657244775444269
caras_saelor_galas,0,0.0016065632225945592
caras_uanui_merilin,0,0.03791780397295952
celair_aerlinn_aes,0,0.0017090466571971774
celair_amon_hervess,0,0.0007182042463682592
celair_ang_uan,1,0.3406696915626526
celair_ank_alph,0,0.002982156816869974
celair_daen_saew,0,0.0017094063805416226
celair_ennorath_aphadrim,0,0.0021239412017166615
celair_gwael_in,0,0.0016340649453923106
celair_hud_paich,0,0.002131958259269595
celair_lossen_salab,0,0.0007726412732154131
celair_mir_fae,0,0.8296822905540466
celair_nath_gwachaedir,0,0.001709075877442956
celair_salab_iar,0,0.012298538349568844
celair_yll_myril,0,0.001618071342818439
celeb_Ennor_hal,0,0.0007766659837216139
celeb_Ithil_cuin,0,0.934623122215271
celeb_adar_aras,0,0.0019371728412806988
celeb_heleg_archam,0,0.0007285418105311692
celeb_imlad_paich,0,0.007297013886272907
celeb_malad_alag,0,0.0016979380743578076
celeb_tegilbor_min,0,0.0007426115917041898
celon_agor_elu,0,0.0016906099626794457
celon_baneth_haudh,0,0.0016395130660384893
celon_ist_agor,0,0.0018084635958075523
cenedril_Eluwaith_cae,0,0.000720782729331404
cenedril_anann_aegas,0,0.002009185031056404
cenedril_espalass_ang,0,0.0015494367107748985
cenedril_gas_eglan,0,0.10264061391353607
cenedril_inias_myril,0,0.0017226015916094184
cenedril_ram_rudh,0,0.036400213837623596
cenedril_thavron_salph,0,0.0015581094194203615
certh_adel_imlad,0,0.0016966575058177114
certh_bain_glamor,0,0.005880109965801239
certh_curunir_luith,0,0.0017595539102330804
certh_galas_aphadrim,0,0.004690765403211117
certh_hervenn_sammar,0,0.0007222702843137085
certh_lachenn_dunedhel,0,0.0016008897218853235
cirdan_adel_dunadan,0,0.0015993203269317746
cirdan_aerlinn_Eru,0,0.0017111694905906916
cirdan_araf_maecheneb,0,0.7408182621002197
cirdan_edlothiad_rhovan,0,0.000736120855435729
cirdan_galas_hand,0,0.0017954072682186961
cirdan_glamog_glae,0,0.0022106668911874294
cirdan_luith_maethor,0,0.008982494473457336
cirdan_rochir_mil,0,0.0016405421774834394
cirdan_tang_nidh,0,0.0024216542951762676
cirdan_ulug_tathar,0,0.0025153905153274536
cirion_cabor_thurin,0,0.0019382749451324344
cirion_cair_echad,0,0.0028071096166968346
cirion_dagnir_ruith,0,0.0016348158242180943
cirion_gaur_gaw,0,0.0007321215816773474
cirion_gond_amon,0,0.0019209061283618212
cirion_ira_Ithil,0,0.0017028285656124353
cirion_myril_toll,0,0.0021660556085407734
cirion_randir_mil,0,0.002171190222725272
cirion_rhun_gas,0,0.0018826330779120326
cirion_roch_tirith,0,0.0015636493917554617
cirion_ungol_ira,1,0.8801172375679016
corch_Eru_laes,0,0.0019776818808168173
corch_Mirion_araf,0,0.00159350479952991
corch_cabor_sirion,0,0.0015752263134345412
corch_ennorath_dagnir,0,0.0007255112868733704
corch_faun_min,0,0.0019097841577604413
corch_forodrim_ira,0,0.0035822847858071327
corch_hadhod_hul,0,0.0007209382602013648
corch_iphant_saelor,0,0.02634250931441784
corch_mithril_cabed,0,0.0009002488804981112
corch_nagol_glaur,0,0.003054340137168765
corch_rach_balrog,0,0.07775305211544037
corch_roch_gellui,0,0.001566812046803534
corch_ruith_eredh,0,0.002026903908699751
corf_Mirion_toll,0,0.0019570086151361465
corf_acharn_vin,0,0.21493735909461975
corf_annon_talraph,0,0.16702304780483246
corf_archam_haudh,0,0.0017037440557032824
corf_hub_harad,0,0.001555052469484508
corf_law_lang,0,0.001762751373462379
corf_suil_uruk,0,0.0007292621303349733
cugu_gil_laes,0,0.0007280975696630776
cugu_gobennas_Tawarwaith,0,0.0017205479089170694
cugu_gobennas_lebenedh,0,0.002353644696995616
cugu_lembas_celon,0,0.001556001021526754
cugu_luin_ai,0,0.0018783612176775932
cugu_mund_celeb,0,0.0017637853743508458
cugu_nothrim_heleg,0,0.01867656596004963
cugu_rach_fast,0,0.00168707431294024
cugu_ruith_toll,0,0.001711325952783227
cugu_soga_mirdan,0,0.0007548292051069438
cuil_cae_dunedhel,0,0.0020004601683467627
cuil_gul_dunadan,0,0.15470290184020996
cuil_gwanur_panas,0,0.2517235279083252
cuil_harad_nath,0,0.001741330954246223
cuil_helegnen_laug,0,0.00369832175783813
cuil_magor_andrann,0,0.001811622059904039
cuil_magor_faen,0,0.0017067668959498405
cuil_noroth_tachol,1,0.9065886735916138
cuil_pent_yll,0,0.020693957805633545
cuin_aear_nestad,0,0.001991068013012409
cuin_alae_nana,0,0.0035300173331052065
cuin_corch_nothrim,0,0.0017481918912380934
cuin_gondrath_aith,0,0.0015625703381374478
cuin_haudh_cenedril,0,0.019709303975105286
cuin_law_amon,0,0.0017260070890188217
cuin_pess_uir,0,0.001967057352885604
cund_Mirion_dunedhel,0,0.886870265007019
cund_andrann_aerlinn,0,0.0018067324999719858
cund_elvellon_mithren,0,0.0007314626127481461
cund_faen_nagol,0,0.0025997632183134556
cund_gath_loss,0,0.002861178945749998
cund_lathron_galenas,0,0.03283793106675148
cund_mereth_tachol,0,0.0017148921033367515
curunir_cund_Ennor,0,0.001536073861643672
curunir_galas_Mirion,0,0.0021178589668124914
curunir_melethril_galadh,0,0.0017280795145779848
cyron_Tawarwaith_angos,0,0.0017192070372402668
cyron_amlug_lebenedh,0,0.001914912834763527
cyron_cair_vin,0,0.0015634559094905853
cyron_fern_tamin,0,0.0015696962364017963
cyron_gwaun_lain,0,0.0019415959250181913
cyron_lalaith_fern,0,0.0019294947851449251
cyron_mithren_gilgalad,0,0.001598780625499785
cyron_mithril_barad,0,0.0015495518455281854
daen_balrog_min,0,0.00157956185285002
daen_cair_gondrath,0,0.007301902864128351
daen_glaur_ram,0,0.0017005385598167777
daen_gwaloth_galas,0,0.014141532592475414
daen_lalaith_cabor,0,0.0016521817306056619
daen_loss_Druadan,1,0.36083757877349854
daen_rochir_galvorn,0,0.10667416453361511
daen_saelor_gil,0,0.0019399242009967566
daen_tavor_cabor,0,0.6152921915054321
dagnir_Dornhoth_onodrim,0,0.001593511551618576
dagnir_achad_lebed,0,0.0017179610440507531
dagnir_archam_raegdan,0,0.0019392706453800201
dagnir_calad_lost,0,0.001732723554596305
dagnir_gador_amath,0,0.006132468581199646
dam_barad_fervain,0,0.0017376544419676065
dam_corch_agar,0,0.0017134747467935085
dam_faradrim_elu,0,0.001961885718628764
dam_hun_braig,0,0.0015634342562407255
dam_lossen_ira,0,0.0015878070844337344
dam_melethril_limlug,0,0.002470844192430377
dam_pent_fern,0,0.05257607623934746
dam_tamin_graw,0,0.001575833884999156
dam_ungol_nestad,0,0.0016917200991883874
dannas_Rochirrim_magor,0,0.0015885329339653254
dannas_aiglos_drafn,0,0.0015993310371413827
dannas_amath_alagos,0,0.0007160856039263308
dannas_glandagol_maethor,1,0.5149854421615601
dannas_gul_bronwe,0,0.0048626502975821495
dannas_ira_amath,0,0.0007212399505078793
dannas_ira_suil,0,0.004369122441858053
dannas_uanui_Ennor,0,0.0019454030552878976
dirnaith_achas_noroth,0,0.0016981910448521376
dirnaith_aphadrim_adab,1,0.6385640501976013
dirnaith_fang_uan,0,0.0017055924981832504
dirnaith_gwathui_hud,0,0.003367267083376646
dirnaith_heledh_minas,0,0.0019889543764293194
dirnaith_maecheneb_pilin,0,0.0007147847209125757
dirnaith_mithren_aeglir,0,0.01555970124900341
dirnaith_muinthel_Elrim,0,0.0007285862229764462
dol_adan_dunadan,0,0.0015487574273720384
dol_aith_naer,0,0.0016403712797909975
dol_badhor_gwael,0,0.0007931518484838307
dol_bronwe_mindon,0,0.001691435114480555
dol_glae_forodrim,0,0.001964228693395853
dol_heleg_fast,0,0.0016238481039181352
dol_mirdan_adan,0,0.0017350905109196901
drafn_achas_rochben,0,0.12441206723451614
drafn_araf_ryn,1,0.8629174828529358
drafn_balrog_aranarth,0,0.001555750728584826
drafn_fae_hun,0,0.0015641177305951715
drafn_grond_nothrim,0,0.04780169203877449
drafn_haradrim_nimbrethil,0,0.0020861816592514515
drafn_mund_lathron,0,0.8604188561439514
drafn_mund_mithren,0,0.0017314637079834938
draug_aerlinn_gwend,0,0.0036337038036435843
draug_ah_hul,0,0.0017027856083586812
draug_andrann_rhovan,0,0.007647697813808918
draug_drafn_gwend,0,0.0007631490007042885
draug_gwaloth_baug,0,0.025635313242673874
draug_mindon_galadh,0,0.0007215369259938598
draug_rhun_uir,0,0.0017405370017513633
draug_roch_mithren,0,0.0017243203474208713
drego_Gonhir_gwaloth,0,0.0017430359730497003
drego_agor_rust,0,0.0017182972515001893
drego_amlug_galadhrim,0,0.0021569733507931232
drego_gador_haudh,0,0.0007140568923205137
drego_hervess_erchion,0,0.0017299470491707325
drego_lachenn_minas,0,0.0007238113903440535
drego_laes_amlug,0,0.0019123853417113423
drego_luin_tinnu,0,0.0015733998734503984
drego_rhosc_ithildin,0,0.001654398045502603
drego_thurin_gaur,0,0.0022417104337364435
duin_aegas_gwael,0,0.0019036497687920928
duin_cabed_Eru,0,0.1655062586069107
duin_espalass_annon,0,0.0017058588564395905
duin_firiel_saig,0,0.0025712214410305023
duin_forodrim_lin,0,0.015115862712264061
duin_honeg_nost,0,0.008169462904334068
duin_rhovan_ryn,0,0.0015312043251469731
dunadan_Dornhoth_adar,0,0.0019150258740410209
dunadan_aeruil_agar,0,0.0007145211566239595
dunadan_baneth_magol,0,0.0017500967951491475
dunadan_helegnen_laes,0,0.0017256102291867137
dunadan_naer_faradrim,0,0.001710684271529317
dunadan_tirith_thor,0,0.034419286996126175
dunedhel_elvellon_daen,0,0.012799241580069065
dunedhel_haust_nothrim,0,0.01730327308177948
dunedhel_imloth_nimp,0,0.01390878576785326
dunedhel_min_hub,0,0.00201608263887465
dunedhel_panas_cenedril,0,0.001544735161587596
dunedhel_raug_adel,0,0.0019703018479049206
dunedhel_saer_lorn,1,0.6435436606407166
echad_alph_lagor,0,0.0014941336121410131
echad_roch_pethron,0,0.0016559234354645014
edlothiad_Ennor_graw,0,0.006318144965916872
edlothiad_celeb_menel,0,0.001640787348151207
edlothiad_corch_cugu,0,0.19680792093276978
edlothiad_dunedhel_hast,0,0.000729498453438282
edlothiad_eglan_lang,0,0.0031150246504694223
edlothiad_hadhod_uir,0,0.0017770013073459268
edlothiad_melethril_braig,0,0.0007402769988402724
edlothiad_sammar_ist,0,0.0017160279676318169
eglan_adar_celeb,0,0.11766672879457474
eglan_badhor_galas,0,0.001576612121425569
eglan_baneth_haudh,0,0.5700749754905701
eglan_baneth_lacha,0,0.0027808798477053642
eglan_dam_saelor,0,0.05802558362483978
eglan_glamog_lam,0,0.001805222244001925
eglan_imrad_hervenn,0,0.013570673763751984
eglan_lebdas_haradrim,0,0.0021180412732064724
eglan_raug_salph,0,0.0007278315024450421
eglan_sador_galadhrim,0,0.0015854034572839737
eilian_daen_lebed,0,0.0015979702584445477
eilian_hud_lossen,0,0.0015988696832209826
eilian_perian_glamor,1,0.009189632721245289
eilian_pilin_fang,0,0.0016957934712991118
eilian_pod_firiel,0,0.004357323050498962
eilian_suil_raef,0,0.0018285635160282254
eilian_tathar_hend,0,0.005562684964388609
eirien_Druadan_ingem,1,0.7398285269737244
eirien_cenedril_nur,0,0.0007400935282930732
eirien_faen_tobas,0,0.0017010761657729745
eirien_hub_bass,0,0.0017639643047004938
eirien_lunt_rist,0,0.00606414582580328
eirien_minuial_nim,0,0.0021297927014529705
eirien_riel_aegas,0,0.04039180278778076
eirien_saer_tegilbor,0,0.0017110197804868221
eirien_thul_gwaun,0,0.0018556674476712942
eirien_uan_Mirion,0,0.002568797441199422
eirien_uir_pent,0,0.002493308624252677
eirien_uruk_cirdan,0,0.0007821870385669172
elu_agarwaen_gwachaedir,0,0.0019963260274380445
elu_bronwe_lavan,0,0.0024742656387388706
elu_certh_lam,0,0.0016978872008621693
elu_edlothiad_minai,0,0.3989740312099457
elu_guldur_baneth,0,0.45522254705429077
elu_muinthel_navaer,0,0.001993749290704727
elu_narthan_lang,0,0.0017297337763011456
elu_neledh_aras,0,0.001651683123782277
elu_riel_aear,0,0.0022285592276602983
elu_rusc_nath,1,0.6946077346801758
elu_talraph_amon,0,0.11909539252519608
elu_thamas_gil,0,0.0017000732477754354
elvellon_archam_lorn,0,0.023560823872685432
elvellon_faen_gwarth,0,0.0017205479089170694
elvellon_fast_annon,0,0.0016869385726749897
elvellon_gador_fern,0,0.0017375519964843988
elvellon_glass_gwarth,0,0.0009064616169780493
emel_Sindarin_vin,0,0.0016949073178693652
emel_annon_aith,0,0.012481197714805603
emel_archam_rusc,0,0.0015982403419911861
emel_cenedril_rudh,0,0.0017335747834295034
emel_galad_magor,0,0.0007300561992451549
emel_gobennas_lang,0,0.0007276113610714674
emel_iphant_haust,0,0.0007488910341635346
emel_mindon_sador,0,0.005739406682550907
emel_mund_aderthad,0,0.0015872649382799864
ennorath_balrog_gaur,0,0.000759595655836165
ennorath_calad_minas,0,0.001552568981423974
ennorath_curunir_eryn,0,0.0016380089800804853
ennorath_drafn_emel,0,0.0019777892157435417
ennorath_eirien_balrog,0,0.0018713679164648056
ennorath_eirien_tavor,0,0.001600078889168799
ennorath_espalass_Druadan,0,0.0016910132253542542
ennorath_graw_hand,0,0.0019155499758198857
ennorath_guldur_aear,0,0.0016242238925769925
ennorath_haust_Gwathuirim,0,0.0015750937163829803
ennorath_lalaith_bragol,0,0.0016973165329545736
ennorath_rusc_mindon,0,0.0007200289983302355
ennorath_tavor_mithril,0,0.0007399997557513416
erchion_alagos_thurin,0,0.0020267805084586143
erchion_angos_dam,0,0.0023691097740083933
erchion_hal_hadhod,0,0.0017281537875533104
erchion_lend_lain,0,0.002868432318791747
erchion_lobor_hwiniol,1,0.8126413226127625
erchion_magor_rach,0,0.001576793729327619
erchion_ungol_aduial,0,0.002729425672441721
eredh_callon_saig,0,0.002071875613182783
eredh_galenas_rhosc,0,0.0016657685628160834
eredh_galvorn_agor,0,0.0017456142231822014
eredh_glamor_alag,0,0.0016982300439849496
eredh_hadhod_lass,0,0.0015982334734871984
eredh_hul_rovalug,0,0.0015734656481072307
eredh_narthan_eryn,0,0.0028044600039720535
eredh_nothrim_hador,0,0.0022915625013411045
eredh_saig_dunedhel,0,0.002539602108299732
eryn_archam_fern,0,0.0021667112596333027
eryn_badhor_nim,0,0.001690509496256709
eryn_lhug_lin,0,0.004433752503246069
eryn_pent_tegilbor,0,0.002478021429851651
eryn_ris_laug,0,0.0032680875156074762
eryn_roch_tann,0,0.025157421827316284
eryn_saig_cirdan,0,0.0016955487662926316
espalass_Eru_lalaith,0,0.0073387715965509415
espalass_dagnir_Mithrim,0,0.002073876792564988
espalass_faun_drafn,0,0.0017425257246941328
espalass_fuin_mereth,0,0.019168555736541748
espalass_hervenn_alae,0,0.0016911034472286701
espalass_melethron_ungol,0,0.0016924144001677632
espalass_nestad_hul,0,0.0017111257184296846
espalass_rudh_forodrim,0,0.0027542528696358204
espalass_ryn_ist,0,0.000714464986231178
fae_forodrim_luin,0,0.0017625994514673948
fae_haeron_merilin,0,0.001693334779702127
fae_lagor_gond,0,0.0016843563644215465
fae_malad_gwend,0,0.0019505296368151903
fae_meldir_cuin,0,0.0007398605230264366
fae_myril_cugu,0,0.000741267460398376
fae_rust_laes,0,0.0028016448486596346
fae_thurin_midh,0,0.0007218361715786159
faen_andrann_certh,0,0.0007259099511429667
faen_fae_rhovan,0,0.0024298839271068573
faen_galadh_celon,0,0.001857958035543561
faen_hast_amath,0,0.0007185034919530153
faen_lass_harad,0,0.047336261719465256
faen_pennas_melethril,0,0.001943594659678638
faen_thamas_certh,0,0.024414503946900368
fang_aear_adan,0,0.0018827682361006737
fang_aegas_fervain,0,0.0020716970320791006
fang_angos_rusc,0,0.002226633718237281
fang_gwilwileth_uan,0,0.0017048781737685204
fang_haradrim_rhach,0,0.0024692697916179895
fang_iar_pess,0,0.0010296704713255167
fang_ira_nell,0,0.0021530461963266134
fang_lain_acharn,0,0.002174070104956627
fang_nothrim_heledir,0,0.033021412789821625
fang_saelor_gellui,1,0.33742755651474
fang_thamas_eirien,1,0.8031706213951111
faradrim_Mithrim_Druadan,0,0.0020435114856809378
faradrim_annon_tinnu,0,0.001689372817054391
faradrim_ennorath_haradrim,0,0.0007325428305193782
faradrim_pennas_hun,0,0.001630250015296042
faradrim_rust_vin,0,0.0020711272954940796
faradrim_tachol_drafn,0,0.03968338295817375
faradrim_thavron_firen,0,0.6324227452278137
faradrim_yll_honeg,0,0.002127839718014002
fast_aes_lost,0,0.0016862802440300584
fast_alae_lachenn,0,0.04262532293796539
fast_ang_lebenedh,0,0.001600440707989037
fast_celeb_bregedur,0,0.0019076685421168804
fast_cenedril_pod,0,0.1413254290819168
fast_graw_rusc,0,0.0015951147070154548
fast_lobor_lacha,0,0.0020297756418585777
faun_adab_rust,0,0.0017209476791322231
faun_aerlinn_maen,0,0.000728098617400974
faun_agar_dam,0,0.0066122030839324
faun_dunedhel_puig,0,0.0008685712236911058
faun_faradrim_cae,0,0.0026612502988427877
faun_gellui_saelor,0,0.0007326764753088355
faun_heledh_onodrim,0,0.0019559396896511316
faun_sammar_ist,0,0.0007528121350333095
faun_thul_malad,0,0.04104100912809372
fern_aerlinn_rhovan,0,0.008667201735079288
fern_amdir_ingem,0,0.0019274436635896564
fern_certh_pennas,0,0.002309484174475074
fern_firen_curunir,0,0.0007459362386725843
fern_lagor_guldur,0,0.0019632529001682997
fern_lass_eglan,0,0.0007361348834820092
fervain_badhor_neledh,0,0.0007250698981806636
fervain_idhren_Mirion,0,0.0604151226580143
fervain_rochben_Rochirrim,0,0.001989488024264574
fervain_tamin_firion,0,0.0007194150239229202
firen_agor_rusc,0,0.0016981393564492464
firen_corch_laer,0,0.5187294483184814
firen_drego_ablad,0,0.0007479730411432683
firen_lachenn_lend,0,0.0015429218765348196
firen_law_cuin,0,0.001606340636499226
firen_ogol_graw,0,0.002752871485427022
firiel_corf_annon,0,0.13779501616954803
firiel_eirien_heledh,0,0.00333797768689692
firiel_lend_mithril,0,0.001681374735198915
firiel_maen_sirion,0,0.004690701141953468
firiel_meril_gas,0,0.0015829425537958741
firiel_tinuviel_ennorath,0,0.0009466827614232898
firion_certh_fang,0,0.001742602908052504
firion_erchion_glae,0,0.0018578518647700548
firion_gaw_fervain,0,0.0037903031334280968
firion_heron_rusc,0,0.0021013461519032717
firion_lorn_certh,0,0.04046640917658806
firion_loss_romru,0,0.0015791993355378509
firion_meldir_hun,0,0.0017024048138409853
forodrim_Mirion_balrog,0,0.0016931792488321662
forodrim_amarth_cabed,0,0.0019061039201915264
forodrim_cyron_lebdas,0,0.0007223663851618767
forodrim_dunedhel_galadhrim,0,0.0015578281600028276
forodrim_lachenn_rhach,0,0.015342316590249538
forodrim_lossen_lasguil,0,0.0015567265218123794
forodrim_lossen_ruith,0,0.0007359040901064873
forodrim_lost_riel,0,0.0018422130960971117
forodrim_mindon_hadhod,0,0.02460729517042637
forodrim_myril_pilin,0,0.0036853887140750885
forodrim_navaer_rhach,0,0.001760585349984467
forodrim_thavron_imrad,0,0.0021995208226144314
fuin_ang_panas,0,0.002119996352121234
fuin_bragol_talraph,0,0.0007262424333021045
fuin_galenas_sogannen,0,0.0007541759987361729
fuin_hal_hand,0,0.0007457737228833139
fuin_helegnen_rochir,0,0.001663961447775364
fuin_lathron_alph,0,0.0016721307765692472
fuin_lebenedh_nath,0,0.0017514561768621206
fuin_minas_cair,0,0.0017055990174412727
fuin_nadhras_hud,0,0.0016918184701353312
fuin_naer_elu,0,0.008407450281083584
fuin_ryn_amdir,1,0.8432696461677551
fuin_sogannen_alagos,0,0.0015458195703104138
fuin_uir_espalass,0,0.0007284730672836304
gador_Tawarwaith_rhovan,0,0.0011228009825572371
gador_firen_fang,0,0.0015582726337015629
gador_galad_myril,0,0.0015670493012294173
gador_lost_mil,0,0.0016039976617321372
gador_maethor_iphant,0,0.00185910623986274
gador_uan_puig,0,0.0007283918093889952
galad_emel_iar,0,0.0015537706203758717
galad_gwarth_ulug,0,0.0007202955312095582
galad_haust_luithien,0,0.0016865378711372614
galad_lebenedh_uir,0,0.0022100063506513834
galad_malad_gwend,0,0.0015652485890313983
galad_morn_rhovan,0,0.0015548903029412031
galad_nothrim_balrog,0,0.001591188833117485
galad_raegdan_hand,0,0.0015602614730596542
galad_sammar_amloth,0,0.0007573831244371831
galad_thangail_pethron,0,0.0017528822645545006
galadh_cuin_sirion,0,0.0015740006929263473
galadh_drafn_achad,0,0.0017359036719426513
galadh_gaw_imloth,0,0.0019004343776032329
galadh_gorn_rusc,0,0.0007561777019873261
galadh_ingem_maethor,0,0.0017009135335683823
galadh_mirdan_cuil,0,0.0008057027007453144
galadhrim_Eluwaith_gond,0,0.06099434569478035
galadhrim_aderthad_balrog,0,0.0015613306313753128
galadhrim_bellas_amarth,0,0.00881257001310587
galadhrim_galadh_salph,0,0.0017170102801173925
galadhrim_gellui_lass,0,0.0015983384801074862
galadhrim_hend_gwael,0,0.002169181825593114
galadhrim_inias_Dornhoth,0,0.0015725207049399614
galadhrim_minas_aras,0,0.00177658605389297
galadhrim_nadhras_aras,0,0.03670821711421013
galadhrim_noroth_duin,0,0.0007210825569927692
galadhrim_rist_tinuviel,0,0.36162498593330383
galadhrim_roch_eglan,0,0.0034488935489207506
galadhrim_soga_anwar,0,0.0016921840142458677
galadhrim_talraph_firiel,0,0.0019180933013558388
galadhrim_uruk_gwend,0,0.0016993499593809247
galas_gul_ryn,0,0.0015517297433689237
galas_hu_corch,0,0.0007116873166523874
galas_pent_haudh,0,0.001589524676091969
galas_sogannen_ank,0,0.0015734320040792227
galas_tinuviel_nadhras,0,0.008482057601213455
galenas_ablad_bregedur,0,0.001698089181445539
galenas_gaw_tobas,0,0.0016906405799090862
galenas_gwador_rust,0,0.008800691924989223
galenas_saer_rhosc,0,0.02682759054005146
galvorn_firion_imloth,0,0.0016996880294755101
galvorn_gador_braig,0,0.0015812214696779847
galvorn_ogol_aras,0,0.001640243106521666
galvorn_suil_fang,1,0.028614239767193794
galvorn_uanui_merilin,0,0.08317062258720398
gas_Eru_hud,0,0.07475496828556061
gas_cair_gondrath,0,0.8319963216781616
gas_glaur_daen,0,0.00651130173355341
gas_grond_manadh,0,0.0017434201436117291
gas_magol_idhren,0,0.0016872540581971407
gas_tamin_ablad,0,0.0017907515866681933
gas_tavor_Sindarin,0,0.0017361546633765101
gath_Eru_neledh,0,0.007313813082873821
gath_celeb_uanui,0,0.002555834362283349
gath_eglan_baneth,0,0.0008549999329261482
gath_laes_gaur,0,0.004252868238836527
gath_meldir_saer,0,0.0015483114402741194
gath_rodwen_suil,0,0.0008336520404554904
gath_talraph_iaun,1,0.7959622740745544
gaur_ang_rhovan,0,0.004728055093437433
gaur_barad_faradrim,0,0.0019190903985872865
gaur_callon_guldur,0,0.0015923876781016588
gaur_galas_rach,0,0.0007632890483364463
gaur_gaurwaith_elu,0,0.0017157959518954158
gaur_glae_raug,0,0.0007350504747591913
gaur_lorn_hend,0,0.001693699974566698
gaur_lossen_lend,0,0.002271609613671899
gaur_nimp_gwend,0,0.0017457047943025827
gaur_tinnu_uruk,0,0.001612360356375575
gaurwaith_Ithil_rhach,0,0.0017353376606479287
gaurwaith_achad_rochben,0,0.00939760822802782
gaurwaith_angos_lebdas,0,0.0025983676314353943
gaurwaith_gil_malad,0,0.277506023645401
gaurwaith_ira_fast,0,0.001943369978107512
gaurwaith_paich_ryn,0,0.0022838579025119543
gaurwaith_suil_fang,0,0.0016966679831966758
gaurwaith_tamin_ungol,1,0.7279072999954224
gaw_aphadrim_melethron,0,0.0007124690455384552
gaw_draug_laes,0,0.0017503007547929883
gaw_hador_peredhel,0,0.000739083276130259
gaw_lebed_grond,0,0.0015605785883963108
gellui_Elrim_Dornhoth,0,0.0019853529520332813
gellui_aderthad_midh,0,0.0018356258515268564
gellui_aes_nur,0,0.0021463658194988966
gellui_ank_uir,0,0.0020659782458096743
gellui_harad_callon,0,0.0007444710936397314
gellui_law_lalaith,0,0.0007932251319289207
gellui_maecheneb_raef,0,0.0007239034748636186
gellui_rist_muil,0,0.000724135315977037
gil_amdir_corf,0,0.0019858861342072487
gil_gath_morn,0,0.018895786255598068
gil_lebed_gli,0,0.0017569521442055702
gil_lembas_thor,0,0.0007173752528615296
gil_mithren_luithien,0,0.0019599799998104572
gil_neledh_ris,0,0.0017106077866628766
gil_saew_neledh,0,0.0007208132883533835
gilgalad_archam_hun,0,0.0020499718375504017
gilgalad_braig_maen,0,0.0017887954600155354
gilgalad_eglan_maecheneb,0,0.15203826129436493
gilgalad_nidh_mir,0,0.0017751753330230713
gilgalad_nothrim_alph,0,0.001708885538391769
gilgalad_rom_gwathui,0,0.000728393264580518
glae_aear_minai,0,0.17262184619903564
glae_anwar_adab,0,0.0007466157549060881
glae_faradrim_merilin,0,0.0020251309033483267
glae_faradrim_nost,0,0.001982379239052534
glae_gul_sirion,0,0.0007172022596932948
glae_ira_glamog,0,0.0016148469876497984
glae_pennas_ninglor,0,0.0017955797957256436
glae_saelor_Elrim,0,0.0017476626671850681
glamog_ang_maecheneb,0,0.0015830292832106352
glamog_ennorath_mil,0,0.0007206759182736278
glamog_minai_paich,0,0.0007160381646826863
glamog_pod_ai,0,0.029207516461610794
glamog_salph_hador,0,0.0033268805127590895
glamor_celon_gondrath,0,0.001675345585681498
glamor_cirion_adar,0,0.02381780929863453
glamor_erchion_faen,0,0.003005384234711528
glamor_gellui_mithren,0,0.0007421389454975724
glamor_gwend_baug,0,0.0007366183563135564
glamor_haradrim_anann,0,0.001662189606577158
glamor_hul_firiel,1,0.7771983742713928
glamor_iar_amloth,1,0.8478073477745056
glamor_idhren_lasguil,0,0.007921087555587292
glamor_minuial_adel,0,0.0017058734083548188
glamor_peredhel_cenedril,0,0.0015783176058903337
glamor_riel_hun,0,0.002480673836544156
glandagol_Sindarin_magor,0,0.0016539916396141052
glandagol_aduial_aderthad,0,0.0012804076541215181
glandagol_baneth_thor,0,0.0017037424258887768
glandagol_celeb_maecheneb,0,0.000830333330668509
glandagol_dunadan_min,0,0.001734085031785071
